city_name,country_code,latitude,longitude
rothschild,us,44.88719,-89.62012
roxbury,us,43.24943,-89.67540
rutland,us,42.87889,-89.35012
saint_croix_falls,us,45.40996,-92.63965
saint_francis,us,42.96752,-87.87758
saint_peter,us,43.83638,-88.34149
salem,us,42.55474,-88.11092
sauk_city,us,43.27082,-89.72207
saukville,us,43.38167,-87.94065
schofield,us,44.90969,-89.60457
seymour,us,44.82663,-91.43127
seymour,us,44.51499,-88.33038
sharon,us,42.50252,-88.72899
shawano,us,44.78221,-88.60899
sheboygan,us,43.75083,-87.71453
sheboygan_falls,us,43.73197,-87.82213
shell_lake,us,45.73939,-91.92545
sherwood,us,44.17360,-88.25983
shorewood,us,43.08918,-87.88758
shorewood_hills,us,43.07750,-89.44568
shullsburg,us,42.57334,-90.23096
silver_lake,us,42.54613,-88.16564
silver_lake,us,44.05526,-89.22623
siren,us,45.78578,-92.38103
slinger,us,43.33361,-88.28621
somers,us,42.64030,-87.91036
somerset,us,45.12441,-92.67354
south_milwaukee,us,42.91057,-87.86064
sparta,us,43.94413,-90.81291
spencer,us,44.75774,-90.29680
spooner,us,45.82245,-91.88934
spring_green,us,43.17527,-90.06790
spring_valley,us,44.84524,-92.23880
stanley,us,44.95997,-90.93708
stevens_point,us,44.52358,-89.57456
stoughton,us,42.91695,-89.21789
stratford,us,44.80108,-90.07930
strum,us,44.54969,-91.39266
sturgeon_bay,us,44.83416,-87.37704
sturtevant,us,42.69807,-87.89452
suamico,us,44.63194,-88.03927
sun_prairie,us,43.18360,-89.21373
superior,us,46.72077,-92.10408
sussex,us,43.13390,-88.22204
tainter_lake,us,44.98913,-91.84767
theresa,us,43.51722,-88.45121
thiensville,us,43.23751,-87.97870
thorp,us,44.96108,-90.79986
tichigan,us,42.82890,-88.19759
tomah,us,43.97858,-90.50402
tomahawk,us,45.47108,-89.72986
trempealeau,us,44.00552,-91.44209
turtle_lake,us,45.39440,-92.14241
twin_lakes,us,42.53113,-88.24815
two_rivers,us,44.15388,-87.56925
union_grove,us,42.68807,-88.05147
verona,us,42.99083,-89.53318
viroqua,us,43.55692,-90.88874
wales,us,43.00445,-88.37676
walworth,us,42.53113,-88.59955
washburn,us,46.67327,-90.89491
waterloo,us,43.18388,-88.98844
waterford,us,42.76307,-88.21426
watertown,us,43.19472,-88.72899
waukesha,us,43.01168,-88.23148
waunakee,us,43.19194,-89.45567
waupaca,us,44.35803,-89.08595
waupun,us,43.63332,-88.72955
wausau,us,44.95914,-89.63012
wautoma,us,44.07470,-89.28790
wauwatosa,us,43.04946,-88.00759
west_baraboo,us,43.47443,-89.77040
west_allis,us,43.01668,-88.00703
west_bend,us,43.42528,-88.18343
west_milwaukee,us,43.01251,-87.97259
west_salem,us,43.89913,-91.08125
westby,us,43.65692,-90.85430
westfield,us,43.88359,-89.49346
weston,us,44.89080,-89.54762
weyauwega,us,44.32137,-88.93372
whitefish_bay,us,43.11334,-87.90009
whitehall,us,44.36746,-91.31655
whitewater,us,42.83362,-88.73233
whiting,us,44.49358,-89.55873
williams_bay,us,42.57807,-88.54093
wind_lake,us,42.82946,-88.15870
wind_point,us,42.78446,-87.76619
windsor,us,43.21833,-89.34151
winneconne,us,44.11082,-88.71261
wisconsin_dells,us,43.62748,-89.77096
wisconsin_rapids,us,44.38358,-89.81735
wittenberg,us,44.82720,-89.16956
woodville,us,44.95302,-92.29130
wrightstown,us,44.32582,-88.16288
benwood,us,40.01813,-80.73425
bethany,us,40.20563,-80.55674
bethlehem,us,40.04396,-80.69064
chester,us,40.61312,-80.56285
follansbee,us,40.32757,-80.59591
hooverson_heights,us,40.32479,-80.57757
new_cumberland,us,40.49673,-80.60674
newell,us,40.61840,-80.60424
weirton,us,40.41896,-80.58952
weirton_heights,us,40.40840,-80.53924
wellsburg,us,40.27201,-80.60952
west_liberty,us,40.16979,-80.59369
wheeling,us,40.06396,-80.72091
baltic,us,41.61704,-72.08452
newtown,us,41.41398,-73.30345
three_rivers,us,42.18120,-72.36064
south_duxbury,us,42.02316,-70.68281
groton,us,42.61120,-71.57451
sheffield,us,42.11037,-73.35511
carmel,us,44.79757,-69.05115
phillips,us,44.82311,-70.33951
west_kennebunk,us,43.40870,-70.58144
nowthen,us,45.32802,-93.47023
castleton,us,43.61062,-73.17983
kohler,us,43.73916,-87.78175
ansonia,us,41.34621,-73.07900
bethel,us,41.37121,-73.41401
blue_hills,us,41.81288,-72.69759
bridgeport,us,41.16704,-73.20483
bristol,us,41.67176,-72.94927
east_windsor,us,41.91232,-72.54509
branford,us,41.27954,-72.81510
byram,us,41.00426,-73.65374
canaan,us,42.02731,-73.32928
canton_valley,us,41.83426,-72.89177
cheshire,us,41.49899,-72.90066
clinton,us,41.27871,-72.52759
colchester,us,41.57565,-72.33203
collinsville,us,41.81288,-72.92010
holbrook,us,34.90225,-110.15818
fillmore,us,34.39916,-118.91815
cool,us,38.88722,-121.01472
bisbee,us,31.44815,-109.92841
middletown,us,38.75240,-122.61499
black_canyon_city,us,34.07087,-112.15071
south_taft,us,35.13469,-119.45623
vine_hill,us,38.00853,-122.09608
dighton,us,38.48196,-100.46708
mora,us,35.97420,-105.33001
blackwater,us,33.03117,-111.58263
mona,us,39.81607,-111.85549
buckeye,us,33.37032,-112.58378
bullhead_city,us,35.14778,-114.56830
bylas,us,33.13428,-110.12004
cactus_flat,us,32.75840,-109.71619
camp_verde,us,34.56364,-111.85432
canyon_day,us,33.78477,-110.02649
carefree,us,33.82226,-111.91820
casa_blanca,us,33.12033,-111.88819
casa_grande,us,32.87950,-111.75735
casas_adobes,us,32.32341,-110.99510
catalina,us,32.50556,-110.92111
catalina_foothills,us,32.29785,-110.91870
cave_creek,us,33.83333,-111.95083
chandler,us,33.30616,-111.84125
chinle,us,36.15445,-109.55261
chino_valley,us,34.75752,-112.45378
cibecue,us,34.04477,-110.48539
cienega_springs,us,34.18863,-114.22467
citrus_park,us,33.54865,-112.44433
clarkdale,us,34.77113,-112.05794
claypool,us,33.41117,-110.84261
clifton,us,33.05090,-109.29618
colorado_city,us,36.99026,-112.97577
congress,us,34.16253,-112.85074
coolidge,us,32.97784,-111.51762
cordes_lakes,us,34.30781,-112.10349
cornville,us,34.71780,-111.92154
corona_de_tucson,us,31.96536,-110.77564
cottonwood,us,34.73919,-112.00988
desert_hills,us,34.55390,-114.37246
dilkon,us,35.38529,-110.32068
dolan_springs,us,35.59194,-114.27329
douglas,us,31.34455,-109.54534
drexel_heights,us,32.14119,-111.02843
eagar,us,34.11124,-109.29238
east_sahuarita,us,31.94286,-110.92842
ehrenberg,us,33.60419,-114.52523
el_mirage,us,33.61309,-112.32460
eloy,us,32.75590,-111.55484
first_mesa,us,35.83667,-110.38152
flagstaff,us,35.19807,-111.65127
florence,us,33.03145,-111.38734
flowing_wells,us,32.29396,-111.00982
fort_defiance,us,35.74446,-109.07648
fortuna_foothills,us,32.65783,-114.41189
fountain_hills,us,33.61171,-111.71736
fredonia,us,36.94554,-112.52659
ganado,us,35.71140,-109.54205
gila_bend,us,32.94782,-112.71683
gilbert,us,33.35283,-111.78903
glendale,us,33.53865,-112.18599
globe,us,33.39422,-110.78650
gold_camp,us,33.29367,-111.30429
golden_valley,us,35.22333,-114.22301
goodyear,us,33.43532,-112.35821
grand_canyon,us,36.05443,-112.13934
grand_canyon_village,us,36.04637,-112.15406
green_valley,us,31.85425,-110.99370
guadalupe,us,33.37088,-111.96292
houck,us,35.28308,-109.20704
huachuca_city,us,31.62787,-110.33397
joseph_city,us,34.95586,-110.33401
kachina_village,us,35.09696,-111.69266
kaibito,us,36.59722,-111.07431
kayenta,us,36.72778,-110.25458
kearny,us,33.05701,-110.91067
kingman,us,35.18944,-114.05301
lake_havasu_city,us,34.48390,-114.32245
lake_montezuma,us,34.63224,-111.77793
lake_of_the_woods,us,34.16393,-109.98955
laveen,us,33.36282,-112.16932
lechee,us,35.03224,-110.75291
linden,us,34.28504,-110.15706
litchfield_park,us,33.49337,-112.35794
lukachukai,us,36.41695,-109.22871
mammoth,us,32.72257,-110.64065
many_farms,us,36.35278,-109.61789
marana,us,32.43674,-111.22538
maricopa,us,33.05811,-112.04764
mayer,us,34.39781,-112.23627
meadview,us,36.00221,-114.06829
mesa,us,33.42227,-111.82264
mescal,us,31.99008,-110.43535
miami,us,33.39922,-110.86872
mohave_valley,us,34.93306,-114.58885
morenci,us,33.07867,-109.36535
mountainaire,us,35.08529,-111.66599
naco,us,31.33538,-109.94813
new_river,us,33.91587,-112.13599
nogales,us,31.34038,-110.93425
oracle,us,32.61091,-110.77093
oro_valley,us,32.39091,-110.96649
page,us,36.91472,-111.45583
paradise_valley,us,33.53115,-111.94265
parker,us,34.15002,-114.28912
parks,us,35.26057,-111.94877
paulden,us,34.88558,-112.46823
payson,us,34.23087,-111.32514
peach_springs,us,35.52916,-113.42549
peoria,us,33.58060,-112.23738
peridot,us,33.31034,-110.45538
phoenix,us,33.44838,-112.07404
picture_rocks,us,32.34591,-111.24621
pima,us,32.89656,-109.82835
pine,us,34.38447,-111.45514
pinetop_lakeside,us,34.14254,-109.96038
pirtleville,us,31.35716,-109.56352
prescott,us,34.54002,-112.46850
prescott_valley,us,34.61002,-112.31572
quartzsite,us,33.66391,-114.22995
queen_creek,us,33.24866,-111.63430
rio_verde,us,33.72254,-111.67569
rio_rico,us,31.47148,-110.97648
sacaton,us,33.07672,-111.73930
safford,us,32.83395,-109.70758
sahuarita,us,31.95758,-110.95565
saint_david,us,31.90425,-110.21424
saint_johns,us,34.50587,-109.36093
saint_michaels,us,35.64474,-109.09565
salome,us,33.78114,-113.61465
san_carlos,us,33.34562,-110.45504
san_carlos,us,33.34588,-111.85070
san_luis,us,32.48700,-114.78218
san_manuel,us,32.59979,-110.63093
scottsdale,us,33.50921,-111.89903
sedona,us,34.86974,-111.76099
sells,us,31.91202,-111.88123
show_low,us,34.25421,-110.02983
sierra_vista,us,31.55454,-110.30369
snowflake,us,34.51337,-110.07845
somerton,us,32.59644,-114.70968
south_tucson,us,32.19952,-110.96842
spring_valley,us,34.34503,-112.15905
springerville,us,34.13355,-109.28834
star_valley,us,34.25504,-111.25847
summit,us,32.06702,-110.95148
sun_city,us,33.59754,-112.27182
sun_city_west,us,33.66198,-112.34127
sun_lakes,us,33.21116,-111.87542
sun_valley,us,34.25420,-111.26125
superior,us,33.29395,-111.09623
surprise,us,33.63059,-112.33322
swift_trail_junction,us,32.72979,-109.71397
tanque_verde,us,32.25174,-110.73731
taylor,us,34.46504,-110.09123
tempe,us,33.41477,-111.90931
tempe_junction,us,33.41421,-111.94348
thatcher,us,32.84923,-109.75925
three_points,us,32.07675,-111.31371
tolleson,us,33.45004,-112.25932
tombstone,us,31.71287,-110.06758
tonto_basin,us,33.83171,-111.29457
tortolita,us,32.41035,-111.01732
tuba_city,us,36.13499,-111.23986
tubac,us,31.61259,-111.04592
tucson,us,32.22174,-110.92648
tucson_estates,us,32.18758,-111.09093
vail,us,32.04786,-110.71203
wellton,us,32.67283,-114.14688
whetstone,us,31.95731,-110.34202
white_mountain_lake,us,34.34865,-109.99789
whiteriver,us,33.83699,-109.96427
wickenburg,us,33.96864,-112.72962
willcox,us,32.25285,-109.83201
williams,us,35.24946,-112.19100
williamson,us,34.69002,-112.54101
willow_valley,us,34.91195,-114.60663
window_rock,us,35.68057,-109.05259
winslow,us,35.02419,-110.69736
youngtown,us,33.59393,-112.30294
yuma,us,32.72532,-114.62440
acton,us,34.46999,-118.19674
adelanto,us,34.58277,-117.40922
agoura,us,34.14306,-118.73787
agoura_hills,us,34.13639,-118.77453
agua_dulce,us,34.49638,-118.32563
aguanga,us,33.44281,-116.86502
ahwahnee,us,37.36550,-119.72627
alameda,us,37.76521,-122.24164
alamo,us,37.85020,-122.03218
albany,us,37.88687,-122.29775
alhambra,us,34.09529,-118.12701
aliso_viejo,us,33.56504,-117.72712
allendale,us,38.44463,-121.94302
alondra_park,us,33.88946,-118.33091
alpaugh,us,35.88773,-119.48734
alpine,us,32.83505,-116.76641
alta_sierra,us,35.73126,-118.55390
alta_sierra,us,39.14156,-121.05384
altadena,us,34.18973,-118.13118
alum_rock,us,37.36605,-121.82718
american_canyon,us,38.17492,-122.26080
amesti,us,36.96356,-121.77912
anaheim,us,33.83529,-117.91450
angels_camp,us,38.06826,-120.53965
angwin,us,38.57574,-122.44998
antelope,us,38.70824,-121.32995
antioch,us,38.00492,-121.80579
anza,us,33.55503,-116.67363
apple_valley,us,34.50083,-117.18588
aptos,us,36.97717,-121.89940
arbuckle,us,39.01740,-122.05775
arcadia,us,34.13973,-118.03534
armona,us,36.31578,-119.70846
arnold,us,38.25547,-120.35103
aromas,us,36.88856,-121.64300
arroyo_grande,us,35.11859,-120.59073
artesia,us,33.86585,-118.08312
arvin,us,35.20913,-118.82843
ashland,us,37.69465,-122.11385
atascadero,us,35.48942,-120.67073
atherton,us,37.46133,-122.19774
atwater,us,37.34772,-120.60908
auberry,us,37.08078,-119.48541
auburn,us,38.89657,-121.07689
auburn_lake_trails,us,38.91434,-120.95244
august,us,37.97881,-121.26217
avalon,us,33.34281,-118.32785
avenal,us,36.00412,-120.12903
avila_beach,us,35.17998,-120.73184
avocado_heights,us,34.03612,-117.99118
azusa,us,34.13362,-117.90756
bakersfield,us,35.37329,-119.01871
baldwin_park,us,34.08529,-117.96090
banning,us,33.92557,-116.87641
barstow,us,34.89859,-117.02282
barstow_heights,us,34.86971,-117.05615
bay_point,us,38.02909,-121.96163
bear_valley_springs,us,35.15913,-118.62842
beaumont,us,33.92946,-116.97725
bell,us,33.97751,-118.18702
bell_gardens,us,33.96529,-118.15146
bellflower,us,33.88168,-118.11701
belmont,us,37.52021,-122.27580
belvedere,us,34.04057,-118.16924
belvedere,us,37.87270,-122.46442
ben_lomond,us,37.08911,-122.08635
benicia,us,38.04937,-122.15858
berkeley,us,37.87159,-122.27275
bermuda_dunes,us,33.74280,-116.28918
berry_creek,us,39.64516,-121.40330
bethel_island,us,38.01492,-121.64051
beverly_hills,us,34.07362,-118.40036
big_bear_city,us,34.26112,-116.84503
big_bear_lake,us,34.24390,-116.91142
big_pine,us,37.16493,-118.28955
big_river,us,34.14002,-114.36134
biggs,us,39.41239,-121.71275
biola,us,36.80217,-120.01627
bishop,us,37.36354,-118.39511
blackhawk,us,37.82076,-121.90774
bloomington,us,34.07029,-117.39588
blythe,us,33.61030,-114.59635
bodega_bay,us,38.33325,-123.04806
bodfish,us,35.58801,-118.49203
bolinas,us,37.90937,-122.68637
bonita,us,32.65783,-117.03003
bonny_doon,us,37.04162,-122.15052
bonsall,us,33.28892,-117.22559
boonville,us,39.00907,-123.36612
boron,us,34.99942,-117.64978
boronda,us,36.69885,-121.67495
borrego_springs,us,33.25587,-116.37501
bostonia,us,32.80755,-116.93642
boulder_creek,us,37.12606,-122.12219
boyle_heights,us,34.03390,-118.20535
boyes_hot_springs,us,38.31380,-122.48193
bradbury,us,34.14695,-117.97090
brawley,us,32.97866,-115.53027
brea,us,33.91668,-117.90006
brentwood,us,37.93187,-121.69579
bridgeport,us,38.25575,-119.23127
brisbane,us,37.68077,-122.39997
broadmoor,us,37.68660,-122.48275
brookdale,us,37.10634,-122.10608
brooktrails,us,39.44377,-123.38529
buellton,us,34.61360,-120.19265
buena_park,us,33.86751,-117.99812
buena_vista,us,37.32133,-121.91662
burbank,us,34.18084,-118.30897
burbank,us,37.32328,-121.93162
burlingame,us,37.58410,-122.36608
buttonwillow,us,35.40052,-119.46956
byron,us,37.86715,-121.63801
bystrom,us,37.62076,-120.98577
cabazon,us,33.91752,-116.78724
calabasas,us,34.15778,-118.63842
calexico,us,32.67895,-115.49888
california_city,us,35.12580,-117.98590
calipatria,us,33.12560,-115.51415
calistoga,us,38.57880,-122.57971
calimesa,us,34.00390,-117.06198
callender,us,35.05303,-120.59628
camarillo,us,34.21639,-119.03760
cambria,us,35.56414,-121.08075
cambrian_park,us,37.25689,-121.93079
cameron_park,us,38.66879,-120.98716
camino,us,38.73824,-120.67493
camp_meeker,us,38.42519,-122.95944
campbell,us,37.28717,-121.94996
campo,us,32.60645,-116.46891
canoga_park,us,34.20112,-118.59814
canyon_lake,us,33.68502,-117.27309
capitola,us,36.97523,-121.95329
carlsbad,us,33.15809,-117.35059
carmel_valley_village,us,36.50605,-121.76594
carmel_by_the_sea,us,36.55524,-121.92329
carmichael,us,38.61713,-121.32828
carpinteria,us,34.39888,-119.51846
carson,us,33.83141,-118.28202
caruthers,us,36.54273,-119.83320
casa_conejo,us,34.18362,-118.94343
castaic,us,34.48888,-118.62287
castro_valley,us,37.69410,-122.08635
castroville,us,36.76579,-121.75800
cathedral_city,us,33.77974,-116.46529
cayucos,us,35.44275,-120.89213
cedar_ridge,us,38.06576,-120.27686
ceres,us,37.59493,-120.95771
century_city,us,34.05557,-118.41786
cerritos,us,33.85835,-118.06479
channel_islands_beach,us,34.15806,-119.22316
charter_oak,us,34.10306,-117.84589
chatsworth,us,34.25723,-118.60120
cherry_valley,us,33.97252,-116.97725
cherryland,us,37.67938,-122.10330
chico,us,39.72849,-121.83748
china_lake_acres,us,35.64051,-117.76395
chinatown,us,37.79660,-122.40858
chino,us,34.01223,-117.68894
chino_hills,us,33.99380,-117.75888
chowchilla,us,37.12300,-120.26018
chualar,us,36.57052,-121.51855
chula_vista,us,32.64005,-117.08420
citrus,us,34.11501,-117.89173
citrus_heights,us,38.70712,-121.28106
claremont,us,34.09668,-117.71978
clay,us,38.33602,-121.15939
clayton,us,37.94103,-121.93579
clear_lake_riviera,us,38.95406,-122.72082
clearlake,us,38.95823,-122.62637
clearlake_oaks,us,39.02628,-122.67193
cloverdale,us,38.80546,-123.01722
clovis,us,36.82523,-119.70292
coachella,us,33.68030,-116.17389
coalinga,us,36.13968,-120.36015
coarsegold,us,37.26217,-119.70098
cobb,us,38.82213,-122.72305
colfax,us,39.10073,-120.95328
collierville,us,38.21464,-121.26884
colma,us,37.67688,-122.45969
colton,us,34.07390,-117.31365
columbia,us,38.03631,-120.40131
colusa,us,39.21433,-122.00942
commerce,us,34.00057,-118.15979
compton,us,33.89585,-118.22007
concord,us,37.97798,-122.03107
copperopolis,us,37.98104,-120.64187
corcoran,us,36.09801,-119.56040
corning,us,39.92766,-122.17916
corona,us,33.87529,-117.56644
coronado,us,32.68589,-117.18309
corralitos,us,36.98856,-121.80634
corte_madera,us,37.92548,-122.52748
costa_mesa,us,33.64113,-117.91867
cotati,us,38.32686,-122.70721
coto_de_caza,us,33.60419,-117.58699
cottonwood,us,38.65824,-121.97108
country_club,us,37.96881,-121.34078
covelo,us,39.79327,-123.24922
covina,us,34.09001,-117.89034
crest,us,32.80727,-116.86808
crestline,us,34.24195,-117.28560
crockett,us,38.05242,-122.21302
cudahy,us,33.96057,-118.18535
culver_city,us,34.02112,-118.39647
cupertino,us,37.32300,-122.03218
cutler,us,36.52328,-119.28678
cypress,us,33.81696,-118.03729
daly_city,us,37.70577,-122.46192
dana_point,us,33.46697,-117.69811
danville,us,37.82159,-121.99996
davis,us,38.54491,-121.74052
day_valley,us,37.03578,-121.86246
deer_park,us,38.68185,-120.82327
deer_park,us,38.53269,-122.46970
del_mar,us,32.95949,-117.26531
del_monte_forest,us,36.58635,-121.94746
del_aire,us,33.91613,-118.36952
del_rey,us,36.65912,-119.59374
del_rey_oaks,us,36.59329,-121.83495
del_rio,us,37.74354,-121.01188
delano,us,35.76884,-119.24705
delhi,us,37.43216,-120.77854
denair,us,37.52632,-120.79687
descanso,us,32.85283,-116.61585
desert_hot_springs,us,33.96173,-116.50353
desert_shores,us,33.40420,-116.03972
desert_view_highlands,us,34.59082,-118.15257
diablo,us,37.83493,-121.95801
diamond_bar,us,34.02862,-117.81034
diamond_springs,us,38.69463,-120.81494
dinuba,us,36.54328,-119.38707
discovery_bay,us,37.90854,-121.60023
dixon,us,38.44546,-121.82330
dogtown,us,38.21381,-121.08855
dollar_point,us,39.18796,-120.09991
dos_palos,us,36.98606,-120.62657
downey,us,33.94001,-118.13257
downieville,us,39.55934,-120.82689
duarte,us,34.13945,-117.97729
dublin,us,37.70215,-121.93579
dunnigan,us,38.88518,-121.96969
durham,us,39.64627,-121.79998
earlimart,us,35.88412,-119.27233
east_rancho_dominguez,us,33.89807,-118.19535
east_foothills,us,37.38105,-121.81745
east_hemet,us,33.74002,-116.93891
east_la_mirada,us,33.92446,-117.98895
east_los_angeles,us,34.02390,-118.17202
east_oakdale,us,37.78798,-120.80382
east_palo_alto,us,37.46883,-122.14108
east_pasadena,us,34.13814,-118.07384
east_porterville,us,36.05745,-118.97566
east_quincy,us,39.93406,-120.89801
east_richmond_heights,us,37.94492,-122.31358
east_san_gabriel,us,34.09168,-118.09118
east_sonora,us,37.97770,-120.36130
easton,us,36.65023,-119.79070
el_cajon,us,32.79477,-116.96253
el_centro,us,32.79200,-115.56305
el_cerrito,us,37.91576,-122.31164
el_cerrito_corona,us,33.84057,-117.52283
el_dorado_hills,us,38.68574,-121.08217
el_granada,us,37.50272,-122.46942
el_monte,us,34.06862,-118.02757
el_rio,us,34.23578,-119.16383
el_segundo,us,33.91918,-118.41647
el_sobrante,us,37.97715,-122.29525
el_verano,us,38.29769,-122.49165
eldridge,us,38.34880,-122.51081
elk_grove,us,38.40880,-121.37162
elkhorn,us,36.82440,-121.74050
elverta,us,38.71379,-121.46273
emerald_lake_hills,us,37.46466,-122.26802
emeryville,us,37.83132,-122.28525
empire,us,37.63826,-120.90215
encinitas,us,33.03699,-117.29198
encino,us,34.15917,-118.50119
escalon,us,37.79781,-120.99792
escondido,us,33.11921,-117.08642
esparto,us,38.69213,-122.01719
eucalyptus_hills,us,32.87977,-116.94669
exeter,us,36.29606,-119.14205
fair_oaks,us,38.64463,-121.27217
fairbanks_ranch,us,32.99393,-117.18726
fairfax,us,37.98715,-122.58887
fairfield,us,38.24936,-122.03997
fairmead,us,37.07633,-120.19295
fairview,us,37.67854,-122.04580
fallbrook,us,33.37642,-117.25115
farmersville,us,36.29773,-119.20678
felton,us,37.05134,-122.07330
firebaugh,us,36.85884,-120.45601
florin,us,38.49602,-121.40884
folsom,us,38.67796,-121.17606
fontana,us,34.09223,-117.43505
foothill_farms,us,38.67877,-121.35114
foothill_ranch,us,33.68641,-117.66088
ford_city,us,35.15441,-119.45623
forest_meadows,us,38.16851,-120.40659
forest_ranch,us,39.88211,-121.67275
foresthill,us,39.02018,-120.81799
forestville,us,38.47352,-122.89027
fort_bragg,us,39.44572,-123.80529
fort_irwin,us,35.26275,-116.68475
foster_city,us,37.55855,-122.27108
fountain_valley,us,33.70918,-117.95367
fowler,us,36.63051,-119.67847
frazier_park,us,34.82276,-118.94482
freedom,us,36.93523,-121.77301
fremont,us,37.54827,-121.98857
french_camp,us,37.88409,-121.27106
fresno,us,36.74773,-119.77237
fullerton,us,33.87029,-117.92534
galt,us,38.25464,-121.29995
garden_acres,us,37.96381,-121.22939
garden_grove,us,33.77391,-117.94145
gardena,us,33.88835,-118.30896
garnet,us,33.90196,-116.54557
georgetown,us,38.90684,-120.83855
gilroy,us,37.00578,-121.56828
glen_avon,us,34.01168,-117.48477
glendale,us,34.14251,-118.25508
glendora,us,34.13612,-117.86534
gold_river,us,38.62629,-121.24662
golden_hills,us,35.14247,-118.49036
goleta,us,34.43583,-119.82764
gonzales,us,36.50663,-121.44438
good_hope,us,33.76474,-117.26698
goshen,us,36.35106,-119.42012
grand_terrace,us,34.03390,-117.31365
granite_bay,us,38.76323,-121.16384
granite_hills,us,32.80311,-116.90475
grass_valley,us,39.21906,-121.06106
graton,us,38.43630,-122.86972
green_acres,us,33.73808,-117.07642
green_valley,us,34.62165,-118.41397
green_valley,us,38.25297,-122.16219
greenacres,us,35.38329,-119.10983
greenfield,us,35.26885,-119.00288
greenfield,us,36.32080,-121.24381
gridley,us,39.36378,-121.69358
grover_beach,us,35.12164,-120.62128
guadalupe,us,34.97164,-120.57184
guerneville,us,38.50186,-122.99611
gustine,us,37.25772,-120.99882
hacienda_heights,us,33.99307,-117.96868
half_moon_bay,us,37.46355,-122.42859
hamilton_city,us,39.74266,-122.01359
hanford,us,36.32745,-119.64568
harbison_canyon,us,32.82033,-116.83002
hartley,us,38.41713,-121.94691
hawaiian_gardens,us,33.83140,-118.07284
hawthorne,us,33.91640,-118.35257
hayward,us,37.66882,-122.08080
healdsburg,us,38.61047,-122.86916
heber,us,32.73089,-115.52972
hemet,us,33.74761,-116.97307
herald,us,38.29575,-121.24439
hercules,us,38.01714,-122.28858
hermosa_beach,us,33.86224,-118.39952
hesperia,us,34.42639,-117.30088
hidden_hills,us,34.16028,-118.65231
hidden_meadows,us,33.22531,-117.11253
hidden_valley_lake,us,38.80796,-122.55832
highgrove,us,34.01585,-117.33338
highland,us,34.12834,-117.20865
hillsborough,us,37.57410,-122.37942
hollister,us,36.85245,-121.40160
hollywood,us,34.09834,-118.32674
holtville,us,32.81116,-115.38026
home_garden,us,36.30328,-119.63624
home_gardens,us,33.87807,-117.52088
homeland,us,33.74308,-117.10920
hughson,us,37.59688,-120.86604
huntington_beach,us,33.66030,-117.99923
huntington_park,us,33.98168,-118.22507
huron,us,36.20273,-120.10292
idyllwild,us,33.74002,-116.71891
imperial,us,32.84755,-115.56944
imperial_beach,us,32.58394,-117.11308
indian_wells,us,33.71791,-116.34311
indio,us,33.72070,-116.21677
inglewood,us,33.96168,-118.35313
interlaken,us,36.95134,-121.73384
inverness,us,38.10103,-122.85694
inyokern,us,35.64690,-117.81257
ione,us,38.35269,-120.93272
irvine,us,33.66946,-117.82311
irwindale,us,34.10695,-117.93534
isla_vista,us,34.41333,-119.86097
ivanhoe,us,36.38717,-119.21789
jackson,us,38.34880,-120.77410
jamestown,us,37.95326,-120.42270
jamul,us,32.71700,-116.87613
joshua_tree,us,34.13473,-116.31307
julian,us,33.07866,-116.60196
kelseyville,us,38.97795,-122.83944
kennedy,us,37.92992,-121.25272
kensington,us,37.91048,-122.28025
kentfield,us,37.95215,-122.55720
kenwood,us,38.41380,-122.54609
kerman,us,36.72356,-120.05988
kernville,us,35.75467,-118.42536
kettleman_city,us,36.00829,-119.96180
keyes,us,37.55660,-120.91549
king_city,us,36.21274,-121.12603
kings_beach,us,39.23768,-120.02658
kingsburg,us,36.51384,-119.55402
knightsen,us,37.96881,-121.66801
koreatown,us,34.05779,-118.30091
la_canada_flintridge,us,34.19917,-118.18785
la_habra,us,33.93196,-117.94617
la_habra_heights,us,33.96085,-117.95062
la_jolla,us,32.84727,-117.27420
la_mesa,us,32.76783,-117.02308
la_mirada,us,33.91724,-118.01201
la_palma,us,33.84640,-118.04673
la_presa,us,32.70811,-116.99725
la_puente,us,34.02001,-117.94951
la_quinta,us,33.66336,-116.31001
la_riviera,us,38.56685,-121.35690
la_selva_beach,us,36.93662,-121.86468
la_verne,us,34.10084,-117.76784
ladera,us,37.39994,-122.19830
ladera_heights,us,33.99418,-118.37535
ladera_ranch,us,33.57086,-117.63561
lafayette,us,37.88576,-122.11802
laguna,us,38.42102,-121.42384
laguna_beach,us,33.54225,-117.78311
laguna_hills,us,33.61252,-117.71283
laguna_niguel,us,33.52253,-117.70755
laguna_woods,us,33.61030,-117.72533
lake_arrowhead,us,34.24834,-117.18921
lake_elsinore,us,33.66808,-117.32726
lake_forest,us,33.64697,-117.68922
lake_isabella,us,35.61801,-118.47314
lake_los_angeles,us,34.61249,-117.82812
lake_nacimiento,us,35.72830,-120.87963
lake_san_marcos,us,33.12615,-117.20837
lake_wildwood,us,39.23295,-121.20051
lake_of_the_pines,us,39.03962,-121.05661
lakeland_village,us,33.63863,-117.34393
lakeport,us,39.04295,-122.91583
lakeside,us,32.85727,-116.92225
lakeview,us,33.83863,-117.11809
lakewood,us,33.85363,-118.13396
lamont,us,35.25968,-118.91427
